"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"428","Prosource Fit Dip Stand Station","De lo mejor","Juan José Parajó","Llevamos varios meses con estas paralelas se usan casi a diario y son geniales, muy fáciles de montar, es verdad que la que la utiliza es mi hija adolescente y pesa muy poco pero está encantada","Reviewed in Spain on 16 August 2022","4.0 out of 5 stars","Verified Purchase"
"429","Prosource Fit Dip Stand Station","Ottimo acquisto!","Juan José Parajó","Resistente e ben realizzato.","Reviewed in Italy on 4 April 2022","4.0 out of 5 stars","Verified Purchase"
"430","Prosource Fit Dip Stand Station","Pleased. Solid design. Good investment.","ana","Love it! I read all the reviews before purchasing, and although most of the reviews were great, the odd one got me doubting whether this was a solid product or not. Now that I have received it and put it together, I love it. Take your time putting it together and hand tighten it lossley until you can line it up on the floor and make sure everything is squared before final tightening with the Allen wrench, then put the safety bar in. It moves a little when weight is not on it, but is totally solid when you put body weight on it. The vid in the review that shows a bolt not tightening, you'll notice he hasn't put the safety bar in, which has the thread that will actually make it tighten. So no worries on that. If you're a super big guy wanting to do handstands on the fully extended height, be aware that you are probably pushing it to the max, and if you're surprised it is not the most stable, well, duh. I'm a 5'7 female, and before I attempt to do a handstand on these bars four feet in the air, I might attache some straps to provide more stability, just in case, which is just a good fail safe, unless you have perfect balance. If I wanted to do a handstand and be wobbly AF, I would simply take off the exterior rubber caps to the feet and add an additional steel pipe, which I appreciate is easy to do. And I'd put it up against a wall if I was afraid of tipping forward or backward. In my opinion this is a solid design that you could further adapt if you wanted to push the parameters of its capacity. Bad reviews are; the product may have a manufacturer defect ( it can happen), but most likely people not knowing how to put it together right, probably due to using the Allen wrench right off the bat, which could cause the parts to tighten on uneven threads, and make it wobbly. So many options to choose from or spend more money on, I got mine, and was totally pleased that I chose this one. Relieved.","Reviewed in Canada on 5 October 2019","4.0 out of 5 stars","Verified Purchase"
"431","Prosource Fit Dip Stand Station","Thick metal but wobbles","TravelMom","Excellent product overall. The metal tubing and base are solid and we have tested with weights from 100 lbs to 250 lbs. It was easy to assembly and move around. It has rubber on base for keeping it from sliding. Only marked down because it is wobbly, which doesn't bother anyone else. Rest of the family would give this 5 stars. Still highly recommend it.","Reviewed in the United States on 18 January 2024","4.5 out of 5 stars","Verified Purchase"
"432","Prosource Fit Dip Stand Station","Anchas y agarre demasiado grande","NeaG","Por partes:  Muy bien al precio que las compré, aunque todo el material de gym está pasadísimo de precio últimamente...  Calidad media-alta del acabado y los materiales, muy estables y robustas, aunque nosotros pesamos 60 y 75kg. En este rango de peso, ningún problema, ni se mueven. Más estables incluso que las de mi gimnasio PERO----> NO RECOMENDADO para personas personas bajitas o pequeñas (por ejemplo chicas, menos 1.70cm, etc...) salvo que estés cómod@ en posiciones y agarres muy abiertos.  A mí me quedan algo anchas (mido 1,70), en el límite de estar incómoda por la apertura, querría poder juntarlas más, pero no se puede. Tengo las manos relativamente pequeñas y no puedo cerrarlas al rededor de la barra ni por asomo, es muy gruesa.  Mi pareja tampoco puede cerrarlas completamente, pero al tener la mano más grande, no está tan incómodo. Como también es más ancho de espalda y hombro, la separación entre las barras (al mínimo) es correcta para él.  Teniendo ésto en cuenta, SI LAS RECOMIENDO, sobre todo para hombres más grandes, creo que aguantarían sin problema 90-100kg, son muy buenas.  Creo que están pensadas para tíos de dos metros, digo yo, porque que al mínimo un tío de 1,80 vaya justo...no sé señores...","Reviewed in Spain on 18 October 2022","4.0 out of 5 stars","Verified Purchase"
"433","Prosource Fit Dip Stand Station","公園の柵","雑魚りゃんせ","見た目通り、公園の柵です。近所の公園で柵が紛失したら、これを持っている私が泥棒と疑われること間違い無しの柵具合です。太さも高さも大きさも公園の柵なので、手の小さな人や握力の弱い人は最初のうちは使いにくいと思うかもしれませんが、トレーニングを続けて強靭な肉体を獲得すれば問題ありません。誰だってはじめの一歩は思い通りにいかないものです。学校の机のように足がガタつくので、少し厚めのマットを下に敷いて利用すると安心です。面倒くさがりの私は折り畳んだバスタオルを噛ませて利用しています。普段は車両の進入を阻止したい場所に置いておくこともできて一石二鳥です。（やったことはありません）自宅で気軽にディップスやローなどができて最高です！","Reviewed in Japan on 24 December 2022","4.0 out of 5 stars","Verified Purchase"
"434","Prosource Fit Dip Stand Station","しっかりしていてすごくいい","虎穴に入らずんば","購入してから一週間が経ちました。今までは週に二三日、筋トレをしていましたが、これを買ってからはほぼ毎日筋トレをするようになりました。ディップスは肩や胸にすごく良く効くみたいです。使用後に爽快な疲労感がありこれがたまりません。斜め懸垂もけっこう効きます。今まではジムに通っていたのですが、これとベンチのお陰でジムに通う必要がなくなり、毎月の会費が浮くことになりました。これは想定していなかったのですごく嬉しいです。これを買ったことで毎日筋トレができるようになり、なおかつ節約にもなったというすごく良い買い物でした。","Reviewed in Japan on 13 May 2023","4.0 out of 5 stars","Verified Purchase"
"435","Prosource Fit Dip Stand Station","La simetria brilla por su ausencia","Néstor","Están bien. Teniendo en cuenta que hay un porron iguales de diferenres marcas (todas chinas) entre 50 y 80 euros, mejor comprar estas que son las más baratas (Me costaron 50). Son sólidas pero traquetea un poco al hacer los fondos porque no deben estar perfectamente niveladas, pero es tan leve que no afecta al ejercicio a menos que seas un psicópata de la perfección. Lo ridículo del producto es que no son iguales ambas barras, una es más grande que la otra (como puedes ver en la foto), se ve que se la pelan los controles de calidad.Por lo demas bien, quitando los problemas evidentes de diseño, a lo que el ejercicio se refiere funcionan correctamente como cualquier otras barras para fondos básicas. La barra para unir las 2 en uno no la veo necesaria, con o sin ella no siento ninguna diferencia pesando 80kg, asi que mejor sin ella para que sea más cómodo guardarlas.","Reviewed in Spain on 19 December 2023","5.0 out of 5 stars","Verified Purchase"
"436","Prosource Fit Dip Stand Station","Advantage of being joined together","Néstor","These are heavy duty and stable. no worries about them shifting on you unless you are perhaps 250+ pounds plus. Even then as long as you use them right shouldn't be a problem. I have them at home and bought a second pair to take to my vacation home. Good value.","Reviewed in Canada on 2 August 2023","3.0 out of 5 stars","Verified Purchase"
"437","Prosource Fit Dip Stand Station","Excelnte calidad","johnsmith09","Excelente calidad y precio","Reviewed in Mexico on 17 January 2024","3.0 out of 5 stars","Verified Purchase"
"438","Prosource Fit Dip Stand Station","色もカワイイ","Carlos Gil","これとケトルベルあればどこでも全身運動出来ます","Reviewed in Japan on 13 April 2023","5.0 out of 5 stars","Verified Purchase"
"439","Prosource Fit Dip Stand Station","Perfect for home workout.","はちみつ酒","The media could not be loaded.
                
            
                
            
            
        
    
    
 Exactly what I expected from this. It is a solid quality build, with a good thick paint job.It's stable when connected via connecting rod where you can do horizontal training like front levers, dips, inverted rows.If you're looking for parallel bars, this is the best value for the money! 💪","Reviewed in Canada on 16 June 2023","5.0 out of 5 stars","Verified Purchase"
"440","Prosource Fit Dip Stand Station","Excelente producto","Everyday Reviews","Excelente producto, lo volvería a comprar fácil de armar y el precio lo vale","Reviewed in Mexico on 17 November 2023","5.0 out of 5 stars","Verified Purchase"
"441","Prosource Fit Dip Stand Station","Convenient","Ian","Its a very convenient product to have. It does take some space but I never miss a workout. Built well and I’ve never felt scared to use or had a feeling that it wouldn’t hold my weight. Here and there when I’m close to failing there is some wobbles but it does not feel like it’ll break. I do recommend this product if you need to workout and don’t have time for a gym definitely add it to your collection.","Reviewed in the United States on 26 November 2023","4.5 out of 5 stars","Verified Purchase"
"442","Prosource Fit Dip Stand Station","Bastante mediocres y con fallos","Rafa","Relación calidad precio malo para mi gusto, por un poco más creo que puedes conseguir cosas mejores, son las segundas barras que tengo y están muy lejos de la calidad de otras valiendo no mucho menos.Tiene fallos que son impensables para el precio que tiene como por ejemplo que una sea más grande que otra, una de ellas es inestable y es molesto y ruidoso porque al usarlo tiembla si no le pones algo debajo y el agarre para mi gusto muy ancho y que tenga como una especie de goma en mitad de unos pocos centímetros lo veo totalmente innecesario y molesto para algunos ejercicios.Creo que no revisan lo que fabrican la verdad....","Reviewed in Spain on 4 November 2023","5.0 out of 5 stars","Verified Purchase"
"443","Prosource Fit Dip Stand Station","Falta Estabilidad","SAN","Falta Estabilidad","Reviewed in Spain on 19 December 2023","3.0 out of 5 stars","Verified Purchase"
"444","Prosource Fit Dip Stand Station","グラグラ感がある","たくぞ","付け方が合っていないのか、スタビライジングコネクターが浮いてるような感じになります。トレーニングしようと思えばできそうですが、不安があります。","Reviewed in Japan on 10 February 2024","2.0 out of 5 stars","Verified Purchase"
"445","Prosource Fit Dip Stand Station","Buen producto","たくぞ","Resistente, de buen material, llegó antes de la fecha que marcaba.","Reviewed in Mexico on 13 December 2023","3.0 out of 5 stars","Verified Purchase"
"446","Prosource Fit Dip Stand Station","Don't be on the fence!","Alejandro S","I got it for 60 dollars! It's definitely worth the purchase. Using it feels pretty good doing weighted dips and inverted rows while being sturdy as long as you use common sense.","Reviewed in the United States on 6 January 2024","3.0 out of 5 stars","Verified Purchase"
"447","Prosource Fit Dip Stand Station","It seems sturdy but quite wobbly","Nam","The design and materials are good. But it is wobbly which is not safe. Not recommend.","Reviewed in Canada on 9 January 2024","5.0 out of 5 stars","Verified Purchase"
"448","Prosource Fit Dip Stand Station","ネジ穴の不具合","Nam","他の方のレビューにも書かれているが、セーフティーコネクトのネジが最後まで入らなかった。ネジ穴の一部が隆起してつっかえているもよう。安定感を求める人は、違う構造の商品を検討した方がいいかもしれない。","Reviewed in Japan on 20 October 2023","5.0 out of 5 stars","Verified Purchase"
"449","Prosource Fit Dip Stand Station","Buen par para varios ejercicios","Tracy","Lo que me gustó es que se puede hacer varios ejercicios con ella fondos,dominadas Australiana,flexiones,flexiones asistidas flexiones elevadas ,dominadas asistidas a una mano,incluyendo también progresiones para full planche ,l-sit ,hefesto.Aunque el hefesto y el full planche se necesita tener buena estabilidad al principio incómoda debido a que en las barras se tambalea y es difícil hacerlo.Es fácil armarlo y desarmarlo cuando voy al parque. Aunque es verdad que nunca se debe de apretar de más las tuercas porque estás pueden barrerse con el tiempo o romperse.Deben de apretar lo justoTambién comento los que publican que las barras son gruesas son una incomodidad .Aconsejo que ejerciten primero los antebrazos para tener fuerza en ellas ya que nunca podrán realizar dichos ejercicios si no tienen fuerza en las manos para realizar inclusive dominadas y lo fondos .Lo otro es que solo mide 1.50 cm de alto  que es lo maximo que llega las barras lo que si es verdad no lo adquieran las personas altas de 1.70cm para arriba ya que se golpearan las rodillas solo es para personas enanas como yo que soy de 166cm.que es perfecto pues obvio que no toco el suelo con mis rodillas del suelo y si insisten en adquirirlo. bueno tendrán que subirlos con un par de libros para compensar la altura que necesitan para realizar dichos ejercicios como el hefesto y fondos.","Reviewed in Mexico on 25 May 2022","5.0 out of 5 stars","Verified Purchase"
