"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"75","HSERTT Weight Cable Pulley System Gym","Davvero tanta roba","Gabriele Castello","Ottimo sistema di pulegge, tutto il materiale è robusto e fatto bene.Davvero funzionale per una home gym.Ha tutte le impugnature per gli esercizi tranne la sbarra lat machine..Regge carichi anche elevati senza la preoccupazione che si rompa","Reviewed in Italy on 14 February 2024","4.0 out of 5 stars","Verified Purchase"
"76","HSERTT Weight Cable Pulley System Gym","Top","Wilfried Lienard","Excellent article, grâce au 2 poulie je peux travailler soit en poulie haute ou basse sur ma chaise romaine.Possible aussi de faire du leg curl et kick back si vous avez les accroches de jambes","Reviewed in France on 29 December 2022","5.0 out of 5 stars","Verified Purchase"
"77","HSERTT Weight Cable Pulley System Gym","Great bit of kit.","Remote Control Giant","I love this set. Really good quality components that feel like they’ll last. I use it connected in various ways to my “power-tower” / pull up station and the possible combinations of connections for different exercises is really impressive. For about £60 I’ve been able to add another 10 - 15 different weighted exercises to my home gym set up. I’m considering adding some wall and ceiling anchors to really optimise how I can use it now.","Reviewed in the United Kingdom on 25 October 2023","5.0 out of 5 stars","Verified Purchase"
"78","HSERTT Weight Cable Pulley System Gym","Good quality products!","Garnet MacLean","The system is well designed and easy to use","Reviewed in Canada on 31 August 2023","5.0 out of 5 stars","Verified Purchase"
"79","HSERTT Weight Cable Pulley System Gym","Super system !","Tim Bretschneider","Habe eine klimmzugstange Zuhause und so wird sie zum Multifunktionsturm .. so einfach U doch so effektiv","Reviewed in Germany on 24 October 2023","5.0 out of 5 stars","Verified Purchase"
"80","HSERTT Weight Cable Pulley System Gym","Producto impecable","Francisco Javier Torres Rodríguez","Llegó todo muy bien empaquetado, en una buena caja y con todos los accesorios metidos en sus respectivas bolsitas, muy bien protegidos. La calidad de las distintas partes es muy buena. Las poleas son muy silenciosas y se ven resistentes. Los mosquetones son bastante robustos, no como los de productos similares, más pequeños y endebles. Los demás accesorios se ven estupendos también. La bolsa de tela que trae está muy bien también. Muy contento con el producto en definitiva, no esperaba tanto la verdad. Gracias.","Reviewed in Spain on 21 January 2023","5.0 out of 5 stars","Verified Purchase"
"81","HSERTT Weight Cable Pulley System Gym","perfekt","Sandra K.","so soll es sein. super","Reviewed in Germany on 15 October 2023","4.6 out of 5 stars","Verified Purchase"
"82","HSERTT Weight Cable Pulley System Gym","Wish I ordered this YEARS ago!","Ken","I wish I had ordered this for my home gym years ago! The overall quality of this is fantastic. I was really surprised. Doesn't feel cheap at all. And set up is super easy. I simply hook it up to my pull up bar in the door frame. Takes about 20 seconds. Pile the weights on and go. I'm using standard plates and the loading pin measures about 13"" tall. Plenty of room to stack a decent amount of weight on.For the last several years I've been using barbells and dumbbells. Basic stuff. But wow, it's so nice to have access to such a wide range of new exercises now!The only exercises that don't quite feel right are the cable flyes (when the pulleys are attached to a pull up bar) and bicep curls.With cable flyes in a gym, the pulleys are directly at your sides, which creates a constant tension on your chest muscles no matter where your arms are in the range of motion. When this set up is attached to your pull up bar at home, you have to step forward which moves the pulleys are behind you. So once your arms are pointed straight out in front of you, the tension is taken off your chest muscles and placed directly onto your shoulders and triceps. So at best you get the same stimulation you'd get from a dumbbell chest fly with the same limitations of that movement.For bicep curls, it just doesn't feel right when the loading pin is attached to the pulley and allowed to glide freely on the cable (like they show in the pictures). So an easy fix for this is to simply not use the cables. Load up the loading pin with your weights, attach the rope or straight bar to it, and do your curls that way. No cable needed. You get a lot more tension on your biceps that way than if you try to let the pulley glide freely on the cable.Otherwise, all of the tricep, shoulder, back and ab movements feel FANTASTIC with this set up. SERTT offers two different options for this set. One is a little cheaper and comes with fewer attachments and cables. I highly encourage you to spend the extra $10 on this one for the extra cables, attachments, and pulley. I'm constantly discovering new exercises to do and I wouldn't be able to do them without the extra equipment that comes with this $65 option.Highly, highly recommend this!","Reviewed in the United States on 3 December 2021","5.0 out of 5 stars","Verified Purchase"
"83","HSERTT Weight Cable Pulley System Gym","Perfetto","Marco 79","Set completo per fare molti esercizi , acquisto azzeccato !","Reviewed in Italy on 27 May 2023","5.0 out of 5 stars","Verified Purchase"
"84","HSERTT Weight Cable Pulley System Gym","Cantidad de ejercicios","Marco 79","Cantidad de ejercicios que puedo hacer ahora con esto","Reviewed in Spain on 21 December 2022","5.0 out of 5 stars","Verified Purchase"
"85","HSERTT Weight Cable Pulley System Gym","Pas mal mais pas très stable","Juan Luis","Il est pas mal mais manque de stabilité lorsque que on levé le plateau de disque de poids si on va a vitesse normale a explosif le plateau se balance car il manque un point d'ancrage au sol pour évité ce balancement dangereux.Il manque au minimum deux autres poulie, deux a 4 attaches supplémentaires pour bien stabiliser et faire les exercices avec deux poignets différent,la longueur des câbles et limite il faudrait aussi le fixe sur une cage a traction qui tient la stabilité sinon tout se renverse .Intéressant comme base ,les poignet leur grip et faible pour la prise en main matériel de base a amélioré ou pour du dépannage .","Reviewed in France on 12 August 2023","5.0 out of 5 stars","Verified Purchase"
"86","HSERTT Weight Cable Pulley System Gym","Impressed","Mutsu","Pleasantly surprised by the quality of this item. I bought this as a starting point and expected to upgrade some of the components over time. But there’s no need, everything is very well made and heavy duty. The pulleys are really smooth and work perfectly (I’ve had 50kg on them), and the tricep rope is the same as the ones in my local gym. Good purchase.","Reviewed in the United Kingdom on 1 May 2023","5.0 out of 5 stars","Verified Purchase"
"87","HSERTT Weight Cable Pulley System Gym","Yes, you can do lower body exercises!","stuart","I was told that you couldn't do lower body exercises with this system but as I have a power rack I bought an upgraded pulley from Amazon that bolts onto my cage and I put it on the side of my rack. Then I attached one of the straps from this set onto the bottom of the opposite of my rack. Voila. I can do glute kickbacks, side leg extensions for inner thighs and ham curls with weights which I could only do with bands before. I will be checking out to see what I can figure out for quads. The other straps I attached to the top back and front of my rack for when I want to do upper body stuff. The chains and extra pulley's are great.","Reviewed in Canada on 15 October 2023","3.0 out of 5 stars","Verified Purchase"
"88","HSERTT Weight Cable Pulley System Gym","Esta bien","Judy Mansfield","Cumple su cometido aunque las cadenas podrían mejorar y poner algún agarre más","Reviewed in Spain on 10 March 2023","5.0 out of 5 stars","Verified Purchase"
"89","HSERTT Weight Cable Pulley System Gym","Qualità inaspettata","Jose","Carrucole robuste, buona qualità dei materiali, ben confezionati. Ottimo rapporto qualità prezzo. Aggiornerò tra qualche mese di utilizzo la recensione.","Reviewed in Italy on 1 April 2023","5.0 out of 5 stars","Verified Purchase"
"90","HSERTT Weight Cable Pulley System Gym","Fantastic piece of kit at a great price","Francesco P.","Fantastic piece of kit at a great price","Reviewed in the United Kingdom on 14 October 2023","4.0 out of 5 stars","Verified Purchase"
"91","HSERTT Weight Cable Pulley System Gym","Gym/On the go","Owen","I bought this product a couple months back, mainly to use at my work during free time. It feels sturdy, with no problems, lifting moderately heavy weight.The BEST part about these cables though, is taking them when I have to travel to oil rig sights. There’s always have something to set up on, heck even TREES, just to keep my workout going! Out of all the accessories my favorite is the rope handle. Super versatile and sturdy. I highly recommend this product to anybody!","Reviewed in the United States on 10 November 2023","4.6 out of 5 stars","Verified Purchase"
"92","HSERTT Weight Cable Pulley System Gym","A set to invest","Damon Dušan Galonska","If you have something at home to attach the rols to I would recomend on investing in it.But I would also get an extra or two hooks to connect everything if you want to be more creative with it.It holds together quite good and is easy to edit, if you dont need to change cable length all the time.You should find a setting where the cables do not need to be shortend, but extending is done easily via chains.Would buy again.","Reviewed in Germany on 30 September 2022","5.0 out of 5 stars","Verified Purchase"
"93","HSERTT Weight Cable Pulley System Gym","Best bang for buck","Jeckie","I got this with a little bit of skepticism, however I absolutely love it! It was a good price for the versatility of this item! It’s so easy to set up and rearrange for different exercises, the options are limitless!","Reviewed in Canada on 9 June 2023","5.0 out of 5 stars","Verified Purchase"
